,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Player 1 Team 1 Name,Player 2 Team 1 Name,Team 1 Seed,Player 1 Team 2 Name,Player 2 Team 2 Name,Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
101,Yonex_All_England_Open,2018-03-14,England,WD,4,0,37,Japan,France,Yuki Fukushima,Sayaka Hirota,4,Delphine Delrue,Lea Palermo,0,21,12,21,16,0,0,42,28,2,0,4,0,7,4,2,0,1
102,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,6,0,75,Malaysia,India,Vivian Hoo,Yap Cheng Wen,0,Ashwini Ponnappa,Reddy Sikki,0,22,20,20,22,22,20,64,62,2,1,4,4,4,3,1,0,1
103,Victor_China_Open,2019-09-17,China,WD,6,0,52,Bulgaria,Thailand,Gabriela Stoeva,Stefani Stoeva,0,Jongkolphan Kititharakul,Rawinda Prajongjai,0,8,21,21,15,21,18,50,54,2,1,5,1,5,6,7,6,1
104,Yonex_All_England_Open,2019-03-08,England,WD,4,0,50,China,Indonesia,Chen Qing Chen,Jia Yi Fan,5,Greysia Polii,Apriyani Rahayu,4,21,19,21,17,0,0,42,36,2,0,3,0,5,4,6,5,1
105,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,38,Indonesia,Australia,Nadya Melati,Tiara Rosalia Nuraidah,0,Setyana Mapasa,Gronya Somerville,0,21,15,22,20,0,0,43,35,2,0,6,0,4,3,1,0,1
106,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,50,Malaysia,Indonesia,Chow Mei Kuan,Lee Meng Yean,0,Yulfira Barkah,Jauza Fadhila Sugiarto,0,21,16,21,16,0,0,42,32,2,0,3,0,5,4,2,0,1
107,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,4,0,37,Japan,Indonesia,Mayu Matsumoto,Wakana Nagahara,1,Nadya Melati,Tiara Rosalia Nuraidah,0,21,12,21,17,0,0,42,29,2,0,2,0,6,7,1,0,1
108,Blibli_Indonesia_Open,2019-07-19,Indonesia,WD,4,0,35,Korea,Japan,Lee So Hee,Shin Seung Chan,6,Mayu Matsumoto,Wakana Nagahara,1,21,13,21,11,0,0,42,24,2,0,2,0,5,4,7,3,1
109,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,34,Japan,Canada,Mayu Matsumoto,Wakana Nagahara,1,Rachel Honderich,Kristen Tsai,0,21,12,21,18,0,0,42,30,2,0,5,0,8,3,4,0,1
110,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,4,0,45,Japan,Chinesetaipei,Shiho Tanaka,Koharu Yonemoto,7,Hsu Ya Ching,Hu Ling Fang,0,21,17,21,15,0,0,42,32,2,0,3,0,3,4,1,0,1
111,Yonex_All_England_Open,2019-03-07,England,WD,4,0,39,Japan,Russia,Shiho Tanaka,Koharu Yonemoto,7,Ekaterina Malkova,Alina Davletova,0,21,15,21,9,0,0,42,24,2,0,2,0,6,4,1,0,1
112,Blibli_Indonesia_Open,2019-07-19,Indonesia,WD,4,0,38,Japan,Korea,Misaki Matsutomo,Ayaka Takahashi,3,Kim So Yeong,Kong Hee Yong,0,21,17,21,9,0,0,42,26,2,0,4,0,6,2,5,1,1
113,Yonex_All_England_Open,2018-03-14,England,WD,4,0,36,China,England,Du Yue,Li Yin Hui,0,Lauren Smith,Sarah Walker,0,21,18,21,12,0,0,42,30,2,0,2,0,5,3,2,0,1
114,Blibli_Indonesia_Open,2019-07-19,Indonesia,WD,4,0,48,China,China,Chen Qing Chen,Jia Yi Fan,4,Du Yue,Li Yin Hui,8,21,17,21,14,0,0,42,31,2,0,2,0,5,4,11,2,1
115,Victor_China_Open,2019-09-19,China,WD,4,0,37,China,Bulgaria,Chen Qing Chen,Jia Yi Fan,4,Gabriela Stoeva,Stefani Stoeva,0,21,15,21,15,0,0,42,30,2,0,5,0,9,4,10,1,1
116,Yonex_All_England_Open,2019-03-06,England,WD,4,0,31,China,Netherlands,Li Wen Mei,Zheng Yu,0,Selena Piek,Cheryl Seinen,0,21,14,21,10,0,0,42,24,2,0,3,0,5,4,2,0,1
117,Blibli_Indonesia_Open,2019-07-19,Indonesia,WD,6,0,94,Japan,Japan,Yuki Fukushima,Sayaka Hirota,2,Shiho Tanaka,Koharu Yonemoto,7,12,21,21,16,21,17,54,54,2,1,2,2,5,8,6,2,1
118,Victor_China_Open,2019-09-18,China,WD,6,0,62,Japan,China,Misaki Matsutomo,Ayaka Takahashi,2,Li Wen Mei,Zheng Yu,0,16,21,21,18,21,8,58,47,2,1,2,2,6,5,3,0,1
119,Victor_China_Open,2019-09-17,China,WD,6,0,70,Japan,China,Mayu Matsumoto,Wakana Nagahara,1,Dong Wen Jing,Feng Xue Ying,0,21,15,22,24,21,17,64,56,2,1,3,4,4,3,2,0,1
120,Yonex_All_England_Open,2018-03-14,England,WD,4,0,48,China,Japan,Chen Qing Chen,Jia Yi Fan,1,Naoko Fukuman,Kurumi Yonao,0,22,20,21,14,0,0,43,34,2,0,6,0,6,3,2,2,1
121,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,6,0,66,Korea,Malaysia,Lee So Hee,Shin Seung Chan,6,Vivian Hoo,Yap Cheng Wen,0,19,21,21,12,21,10,61,43,2,1,2,1,11,5,5,0,1
122,Yonex_All_England_Open,2019-03-07,England,WD,6,0,61,Japan,France,Yuki Fukushima,Sayaka Hirota,1,Emilie Lefel,Anne Tran,0,21,16,19,21,21,13,61,50,2,1,2,1,6,4,2,0,1
123,Victor_China_Open,2019-09-17,China,WD,4,0,52,China,Korea,Du Yue,Li Yin Hui,7,Baek Ha Na,Jung Kyung Eun,0,21,17,21,15,0,0,42,32,2,0,4,0,6,5,2,1,1
124,Yonex_All_England_Open,2019-03-07,England,WD,4,0,40,China,Thailand,Chen Qing Chen,Jia Yi Fan,5,Jongkolphan Kititharakul,Rawinda Prajongjai,0,21,18,21,14,0,0,42,32,2,0,4,0,7,6,18,1,1
125,Victor_China_Open,2019-09-18,China,WD,4,0,28,Australia,Chinesetaipei,Setyana Mapasa,Gronya Somerville,0,Chang Ching Hui,Yang Ching Tun,0,21,11,21,12,0,0,42,23,2,0,6,0,10,3,2,0,1
126,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,4,0,32,China,Indonesia,Chen Qing Chen,Jia Yi Fan,4,Metya Inayah Cindiani,Vania Arianti Sukoco,0,21,16,21,9,0,0,42,25,2,0,3,0,4,4,1,0,1
127,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,4,0,39,China,Indonesia,Chen Qing Chen,Jia Yi Fan,4,Della Destiara Haris,Rizki Amelia Pradipta,0,21,15,21,14,0,0,42,29,2,0,2,0,6,3,2,3,1
128,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,41,Indonesia,Japan,Greysia Polii,Apriyani Rahayu,5,Ayako Sakuramoto,Yukiko Takahata,0,21,15,21,16,0,0,42,31,2,0,2,0,5,5,4,1,1
129,Victor_China_Open,2019-09-17,China,WD,4,0,33,China,Malaysia,Chen Qing Chen,Jia Yi Fan,4,Chow Mei Kuan,Lee Meng Yean,0,21,12,21,15,0,0,42,27,2,0,3,0,4,3,6,0,1
130,Victor_China_Open,2019-09-19,China,WD,4,0,46,Korea,Japan,Chang Ye Na,Kim Hyerin,0,Mayu Matsumoto,Wakana Nagahara,1,23,21,21,17,0,0,44,38,2,0,3,1,6,7,4,0,1
131,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,4,0,31,China,Chinesetaipei,Dong Wen Jing,Feng Xue Ying,0,Chang Ching Hui,Yang Ching Tun,0,21,7,21,11,0,0,42,18,2,0,4,0,9,3,1,0,1
132,Victor_China_Open,2019-09-20,China,WD,4,0,48,Japan,Korea,Yuki Fukushima,Sayaka Hirota,3,Lee So Hee,Shin Seung Chan,6,21,12,21,16,0,0,42,28,2,0,2,0,7,5,7,1,1
133,Yonex_All_England_Open,2019-03-07,England,WD,4,0,34,Indonesia,Korea,Ni Ketut Mahadewi Istarani,Rizki Amelia Pradipta,0,Chang Ye Na,Jung Kyung Eun,0,21,13,21,11,0,0,42,24,2,0,3,0,7,3,1,0,1
134,Yonex_All_England_Open,2019-03-07,England,WD,4,0,36,Indonesia,China,Greysia Polii,Apriyani Rahayu,4,Dong Wen Jing,Feng Xue Ying,0,21,10,21,12,0,0,42,22,2,0,2,0,6,4,2,0,1
135,Victor_China_Open,2019-09-19,China,WD,4,0,50,China,Canada,Du Yue,Li Yin Hui,7,Rachel Honderich,Kristen Tsai,0,21,15,23,21,0,0,44,36,2,0,2,2,4,2,3,0,1
136,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,49,Korea,Thailand,Kim So Yeong,Kong Hee Yong,0,Jongkolphan Kititharakul,Rawinda Prajongjai,0,21,18,21,19,0,0,42,37,2,0,3,0,5,6,14,2,1
137,Victor_China_Open,2019-09-20,China,WD,4,0,39,China,China,Chen Qing Chen,Jia Yi Fan,4,Du Yue,Li Yin Hui,7,21,19,21,11,0,0,42,30,2,0,4,0,6,4,11,2,1
138,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,6,0,73,China,China,Du Yue,Li Yin Hui,8,Dong Wen Jing,Feng Xue Ying,0,21,11,17,21,21,14,59,46,2,1,3,1,7,4,1,0,1
139,Yonex_All_England_Open,2019-03-06,England,WD,6,0,57,Russia,India,Ekaterina Malkova,Alina Davletova,0,Jakkampudi Meghana,S Ram Poorvisha,0,18,21,21,12,21,12,60,45,2,1,2,3,5,6,1,0,1
140,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,4,0,39,China,Russia,Du Yue,Li Yin Hui,8,Ekaterina Malkova,Alina Davletova,0,21,13,21,14,0,0,42,27,2,0,8,0,6,5,3,0,1
141,Victor_China_Open,2019-09-19,China,WD,6,0,55,Korea,Australia,Lee So Hee,Shin Seung Chan,6,Setyana Mapasa,Gronya Somerville,0,15,21,21,16,21,10,57,47,2,1,2,3,6,5,4,0,1
142,Victor_China_Open,2019-09-20,China,WD,6,0,61,Korea,Korea,Chang Ye Na,Kim Hyerin,0,Kim So Yeong,Kong Hee Yong,0,21,14,7,21,24,22,52,57,2,1,7,2,5,8,2,1,1
143,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,4,0,46,Japan,China,Yuki Fukushima,Sayaka Hirota,2,Liu Xuan Xuan,Xia Yu Ting,0,21,12,21,14,0,0,42,26,2,0,2,0,8,4,2,0,1
144,Victor_China_Open,2019-09-17,China,WD,6,0,73,Canada,Russia,Rachel Honderich,Kristen Tsai,0,Ekaterina Malkova,Alina Davletova,0,18,21,21,17,26,24,65,62,2,1,10,3,6,6,1,0,1
145,Victor_China_Open,2019-09-21,China,WD,6,0,82,China,Korea,Chen Qing Chen,Jia Yi Fan,4,Chang Ye Na,Kim Hyerin,0,21,13,23,25,21,16,65,54,2,1,6,1,7,4,3,1,1
146,Victor_China_Open,2019-09-18,China,WD,4,0,41,Korea,China,Lee So Hee,Shin Seung Chan,6,Liu Xuan Xuan,Xia Yu Ting,0,21,13,21,17,0,0,42,30,2,0,5,0,7,5,2,0,1
147,Victor_China_Open,2019-09-17,China,WD,4,0,36,Korea,Germany,Kim So Yeong,Kong Hee Yong,0,Linda Efler,Isabel Lohau,0,21,16,21,14,0,0,42,30,2,0,4,0,6,5,8,0,1
148,Victor_China_Open,2019-09-20,China,WD,6,0,72,Japan,Indonesia,Misaki Matsutomo,Ayaka Takahashi,2,Greysia Polii,Apriyani Rahayu,5,21,19,19,21,21,16,61,56,2,1,3,1,5,4,10,2,1
149,Yonex_All_England_Open,2019-03-06,England,WD,4,0,42,Japan,Japan,Mayu Matsumoto,Wakana Nagahara,3,Ayako Sakuramoto,Yukiko Takahata,0,21,18,21,16,0,0,42,34,2,0,6,0,7,4,3,1,1
150,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,6,0,94,Korea,Indonesia,Kim So Yeong,Kong Hee Yong,0,Greysia Polii,Apriyani Rahayu,5,22,20,18,21,21,13,61,54,2,1,2,6,6,5,3,1,1
151,Victor_China_Open,2019-09-21,China,WD,6,0,73,Japan,Japan,Misaki Matsutomo,Ayaka Takahashi,2,Yuki Fukushima,Sayaka Hirota,3,21,17,15,21,21,16,57,54,2,1,3,1,6,5,4,7,1
152,Victor_China_Open,2019-09-22,China,WD,4,0,40,China,Japan,Chen Qing Chen,Jia Yi Fan,4,Misaki Matsutomo,Ayaka Takahashi,2,21,14,21,18,0,0,42,32,2,0,5,0,6,3,6,5,1
153,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,6,0,62,China,Indonesia,Liu Xuan Xuan,Xia Yu Ting,0,Agatha Imanuela,Virni Putri,0,7,21,21,14,21,7,49,42,2,1,3,1,7,5,1,0,1
154,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,4,0,36,Japan,Malaysia,Misaki Matsutomo,Ayaka Takahashi,3,Chow Mei Kuan,Lee Meng Yean,0,21,13,21,12,0,0,42,25,2,0,6,0,6,3,6,0,1
155,Yonex_All_England_Open,2018-03-14,England,WD,4,0,34,Japan,Russia,Mayu Matsumoto,Wakana Nagahara,0,Anastasiia Akchurina,Olga Morozova,0,21,17,21,5,0,0,42,22,2,0,3,0,10,4,1,0,1
156,Victor_China_Open,2019-09-17,China,WD,6,0,62,Thailand,Malaysia,Puttita Supajirakul,Sapsiree Taerattanachai,0,Vivian Hoo,Yap Cheng Wen,0,21,12,17,21,21,14,59,47,2,1,4,2,9,5,2,0,1
157,Blibli_Indonesia_Open,2019-07-18,Indonesia,WD,4,0,33,Japan,Thailand,Shiho Tanaka,Koharu Yonemoto,7,Puttita Supajirakul,Sapsiree Taerattanachai,0,21,12,21,13,0,0,42,25,2,0,6,0,6,3,3,1,1
158,Victor_China_Open,2019-09-18,China,WD,2,1,25,India,Chinesetaipei,Ashwini Ponnappa,Reddy Sikki,0,Cheng Chi Ya,Lee Chih Chen,0,21,13,0,0,0,0,21,13,1,0,1,0,5,2,1,0,1
159,Yonex_All_England_Open,2020-03-12,England,WD,4,0,46,Korea,Thailand,Kim So Yeong,Kong Hee Yong,5,Jongkolphan Kititharakul,Rawinda Prajongjai,0,21,13,21,15,0,0,42,28,2,0,0,0,0,0,14,2,1
160,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,6,0,61,Japan,Netherlands,Yuki Fukushima,Sayaka Hirota,2,Selena Piek,Cheryl Seinen,0,13,21,21,11,21,11,55,43,2,1,3,4,7,5,4,0,1
161,Yonex_All_England_Open,2020-03-13,England,WD,4,0,58,Japan,Korea,Yuki Fukushima,Sayaka Hirota,3,Kim So Yeong,Kong Hee Yong,5,21,17,23,21,0,0,44,38,2,0,0,0,0,0,5,2,1
162,Yonex_All_England_Open,2020-03-15,England,WD,4,0,46,Japan,China,Yuki Fukushima,Sayaka Hirota,3,Du Yue,Li Yin Hui,6,21,13,21,15,0,0,42,28,2,0,0,0,0,0,5,3,1
163,Yonex_All_England_Open,2020-03-14,England,WD,4,0,52,China,Korea,Du Yue,Li Yin Hui,6,Lee So Hee,Shin Seung Chan,4,21,17,21,17,0,0,42,34,2,0,0,0,0,0,3,2,1
164,Victor_China_Open,2019-09-19,China,WD,4,0,32,Japan,Netherlands,Yuki Fukushima,Sayaka Hirota,3,Selena Piek,Cheryl Seinen,0,21,7,21,8,0,0,42,15,2,0,3,0,12,3,4,0,1
165,Yonex_All_England_Open,2019-03-06,England,WD,4,0,36,Korea,Germany,Kim So Yeong,Kong Hee Yong,0,Johanna Käpplein,Lara Kaepplein,0,21,9,21,12,0,0,42,21,2,0,3,0,8,2,1,0,1
166,Yonex_All_England_Open,2020-03-12,England,WD,4,0,49,China,England,Chen Qing Chen,Jia Yi Fan,1,Chloe Birch,Lauren Smith,0,21,16,22,20,0,0,43,36,2,0,0,0,0,0,1,0,1
167,Yonex_All_England_Open,2020-03-13,England,WD,6,0,82,Korea,Korea,Lee So Hee,Shin Seung Chan,4,Chang Ye Na,Kim Hyerin,0,21,17,21,23,21,11,63,51,2,1,0,0,0,0,2,1,1
168,Yonex_All_England_Open,2018-03-14,England,WD,4,0,38,Indonesia,England,Anggia Shitta Awanda,Ni Ketut Mahadewi Istarani,0,Chloe Birch,Jessica Pugh,0,22,20,21,14,0,0,43,34,2,0,2,1,5,5,2,0,1
169,Victor_China_Open,2019-09-18,China,WD,4,0,27,Korea,Chinesetaipei,Chang Ye Na,Kim Hyerin,0,Hsu Ya Ching,Hu Ling Fang,0,21,9,21,12,0,0,42,21,2,0,3,0,7,3,2,0,1
170,Yonex_All_England_Open,2020-03-13,England,WD,6,0,70,China,Japan,Du Yue,Li Yin Hui,6,Mayu Matsumoto,Wakana Nagahara,2,14,21,21,18,21,13,56,52,2,1,0,0,0,0,5,2,1
171,Yonex_All_England_Open,2020-03-14,England,WD,4,0,38,Japan,Japan,Yuki Fukushima,Sayaka Hirota,3,Misaki Matsutomo,Ayaka Takahashi,7,21,12,21,12,0,0,42,24,2,0,0,0,0,0,7,4,1
172,Yonex_All_England_Open,2021-03-18,England,WD,4,0,40,England,Denmark,Chloe Birch,Lauren Smith,7,Isabella Nielsen,Marie Louise Steffensen,0,21,14,21,11,0,0,42,25,2,0,0,0,0,0,1,0,1
173,Victor_China_Open,2019-09-18,China,WD,4,0,50,Denmark,France,Maiken Fruergaard,Sara Thygesen,0,Emilie Lefel,Anne Tran,0,22,20,21,18,0,0,43,38,2,0,3,2,4,5,3,0,1
174,Yonex_All_England_Open,2020-03-11,England,WD,4,0,40,China,Bulgaria,Chen Qing Chen,Jia Yi Fan,1,Gabriela Stoeva,Stefani Stoeva,0,21,11,21,12,0,0,42,23,2,0,2,0,8,3,10,1,1
175,Victor_China_Open,2019-09-19,China,WD,4,0,40,Korea,Thailand,Kim So Yeong,Kong Hee Yong,0,Puttita Supajirakul,Sapsiree Taerattanachai,0,21,13,21,13,0,0,42,26,2,0,4,0,5,3,4,0,1
176,Yonex_All_England_Open,2021-03-18,England,WD,4,0,42,Japan,Denmark,Yuki Fukushima,Sayaka Hirota,1,Alexandra Bøje,Mette Poulsen,0,21,7,21,15,0,0,42,22,2,0,0,0,0,0,1,0,1
177,Yonex_All_England_Open,2021-03-19,England,WD,6,0,76,Japan,England,Yuki Fukushima,Sayaka Hirota,1,Chloe Birch,Lauren Smith,7,14,21,21,12,21,14,56,47,2,1,0,0,0,0,8,0,1
178,Yonex_All_England_Open,2020-03-13,England,WD,6,0,79,Japan,China,Misaki Matsutomo,Ayaka Takahashi,7,Chen Qing Chen,Jia Yi Fan,1,21,12,20,22,21,12,62,46,2,1,0,0,0,0,5,6,1
179,Yonex_All_England_Open,2018-03-14,England,WD,4,0,31,Korea,France,Lee So Hee,Shin Seung Chan,7,Emilie Lefel,Anne Tran,0,21,13,21,16,0,0,42,29,2,0,2,0,6,4,1,0,1
180,Victor_China_Open,2019-09-18,China,WD,4,0,45,Japan,Japan,Yuki Fukushima,Sayaka Hirota,3,Ayako Sakuramoto,Yukiko Takahata,0,21,13,21,15,0,0,42,28,2,0,2,0,7,3,4,0,1
181,Victor_China_Open,2019-09-19,China,WD,6,0,60,Indonesia,Denmark,Greysia Polii,Apriyani Rahayu,5,Maiken Fruergaard,Sara Thygesen,0,21,14,15,21,21,18,57,53,2,1,4,3,5,4,9,0,1
182,Yonex_All_England_Open,2018-03-14,England,WD,4,0,30,Korea,Denmark,Chae Yu Jung,Jung Kyung Eun,0,Julie Finne-Ipsen,Rikke Søby,0,21,13,21,13,0,0,42,26,2,0,3,0,7,3,1,0,1
183,Yonex_All_England_Open,2021-03-20,England,WD,4,0,50,Japan,Netherlands,Yuki Fukushima,Sayaka Hirota,1,Selena Piek,Cheryl Seinen,0,21,17,21,7,0,0,42,24,2,0,0,0,0,0,4,0,1
184,Victor_China_Open,2019-09-19,China,WD,4,0,39,Japan,India,Misaki Matsutomo,Ayaka Takahashi,2,Ashwini Ponnappa,Reddy Sikki,0,21,12,21,17,0,0,42,29,2,0,3,0,8,4,8,0,1
185,Yonex_All_England_Open,2021-03-18,England,WD,4,0,32,Malaysia,England,Tan Pearly,Thinaah Muralitharan,0,Jessica Hopton,Jenny Mairs,0,21,18,21,7,0,0,42,25,2,0,0,0,0,0,1,0,1
186,Victor_China_Open,2019-09-18,China,WD,4,0,41,Indonesia,England,Greysia Polii,Apriyani Rahayu,5,Chloe Birch,Lauren Smith,0,21,18,21,15,0,0,42,33,2,0,4,0,3,3,6,0,1
187,Yonex_All_England_Open,2021-03-17,England,WD,4,0,34,England,India,Chloe Birch,Lauren Smith,7,Ashwini Bhat K.,Shikha Gautam,0,21,14,21,11,0,0,42,25,2,0,3,0,5,3,1,0,1
188,Yonex_All_England_Open,2019-03-06,England,WD,4,0,41,Korea,Indonesia,Lee So Hee,Shin Seung Chan,6,Della Destiara Haris,Tania Oktaviani Kusumah,0,21,17,25,23,0,0,46,40,2,0,7,1,6,5,1,0,1
189,Yonex_All_England_Open,2021-03-20,England,WD,4,0,51,Japan,Japan,Mayu Matsumoto,Wakana Nagahara,2,Nami Matsuyama,Chiharu Shida,5,21,19,21,17,0,0,42,36,2,0,0,0,0,0,4,4,1
190,Yonex_All_England_Open,2021-03-21,England,WD,4,0,56,Japan,Japan,Mayu Matsumoto,Wakana Nagahara,2,Yuki Fukushima,Sayaka Hirota,1,21,18,21,16,0,0,42,34,2,0,0,0,0,0,8,7,1
191,Victor_China_Open,2019-09-18,China,WD,4,0,41,Netherlands,France,Selena Piek,Cheryl Seinen,0,Delphine Delrue,Lea Palermo,0,21,19,21,13,0,0,42,32,2,0,3,0,9,5,3,1,1
192,Yonex_All_England_Open,2021-03-19,England,WD,4,0,39,Netherlands,India,Selena Piek,Cheryl Seinen,0,Ashwini Ponnappa,Reddy Sikki,0,24,22,21,12,0,0,45,34,2,0,0,0,0,0,1,0,1
193,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WD,4,0,48,Korea,England,Baek Ha Na,Lee Yu Lim,0,Chloe Birch,Lauren Smith,6,21,19,21,9,0,0,42,28,2,0,2,0,7,6,1,0,1
194,Yonex_All_England_Open,2018-03-14,England,WD,4,0,43,Thailand,Chinesetaipei,Chayanit Chaladchalam,Phataimas Muenwong,0,Hsu Ya Ching,Wu Ti Jung,0,21,15,21,16,0,0,42,31,2,0,4,0,5,3,1,0,1
195,Yonex_All_England_Open,2019-03-06,England,WD,6,0,77,Japan,India,Shiho Tanaka,Koharu Yonemoto,7,Ashwini Ponnappa,Reddy Sikki,0,16,21,28,26,21,16,65,63,2,1,9,2,6,5,3,0,1
196,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,WD,4,0,28,Japan,Ukraine,Mayu Matsumoto,Ayako Sakuramoto,7,Mariia Stoliarenko,Yelyzaveta Zharka,0,21,13,21,4,0,0,42,17,2,0,2,0,9,3,1,0,1
197,Yonex_All_England_Open,2021-03-19,England,WD,6,0,54,Japan,Denmark,Mayu Matsumoto,Wakana Nagahara,2,Maiken Fruergaard,Sara Thygesen,8,21,14,19,21,21,15,61,50,2,1,0,0,0,0,7,0,1
198,Yonex_All_England_Open,2018-03-14,England,WD,4,0,41,Thailand,Netherlands,Jongkolphan Kititharakul,Rawinda Prajongjai,8,Selena Piek,Cheryl Seinen,0,21,17,21,16,0,0,42,33,2,0,4,0,6,4,3,0,1
199,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WD,6,0,81,Indonesia,Malaysia,Febriana Dwipuji Kusuma,Amallia Cahaya Pratiwi,0,Tan Pearly,Thinaah Muralitharan,8,14,21,22,20,21,17,57,58,2,1,2,3,6,7,1,3,1
200,Yonex_All_England_Open,2021-03-18,England,WD,4,0,31,Denmark,Denmark,Maiken Fruergaard,Sara Thygesen,8,Amalie Magelund,Freja Ravn,0,21,13,21,10,0,0,42,23,2,0,0,0,0,0,1,1,1
201,Yonex_All_England_Open,2021-03-19,England,WD,6,0,60,Japan,Malaysia,Nami Matsuyama,Chiharu Shida,5,Tan Pearly,Thinaah Muralitharan,0,21,12,20,22,21,16,62,50,2,1,0,0,0,0,10,1,1
202,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,WD,4,0,55,Indonesia,Indonesia,Febriana Dwipuji Kusuma,Amallia Cahaya Pratiwi,0,Nita Violina Marwah,Putri Syaikah,0,21,11,21,15,0,0,42,26,2,0,6,0,4,4,1,0,1
203,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WD,4,0,43,Japan,Thailand,Nami Matsuyama,Chiharu Shida,4,Puttita Supajirakul,Sapsiree Taerattanachai,0,21,17,21,16,0,0,42,33,2,0,4,0,5,3,3,0,1
204,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,WD,6,0,54,Malaysia,Indonesia,Vivian Hoo,Lim Chiew Sien,0,Melani Mamahit,Tryola Nadia,0,15,21,21,8,21,10,57,39,2,1,3,3,11,4,1,0,1
205,Yonex_All_England_Open,2020-03-12,England,WD,4,0,38,Japan,India,Misaki Matsutomo,Ayaka Takahashi,7,Ashwini Ponnappa,Reddy Sikki,0,21,13,21,14,0,0,42,27,2,0,0,0,0,0,8,0,1
206,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,WD,6,0,64,Korea,Thailand,Jeong Na Eun,Kim Hye Jeong,0,Benyapa Aimsaard,Nuntakarn Aimsaard,0,20,22,21,6,21,11,62,39,2,1,3,2,10,4,4,4,1
207,Siminvest_Indonesia_Open_2021_New_,2021-11-26,Indonesia,WD,6,0,76,Indonesia,Japan,Greysia Polii,Apriyani Rahayu,2,Mayu Matsumoto,Ayako Sakuramoto,7,21,16,12,21,21,18,54,55,2,1,4,1,4,7,1,0,1
208,Yonex_All_England_Open,2021-03-17,England,WD,4,0,32,Japan,Denmark,Mayu Matsumoto,Wakana Nagahara,2,Julie Finne-Ipsen,Mai Surrow,0,21,6,21,18,0,0,42,24,2,0,4,0,8,4,2,0,1
209,Siminvest_Indonesia_Open_2021_New_,2021-11-26,Indonesia,WD,4,0,42,Thailand,Bulgaria,Jongkolphan Kititharakul,Rawinda Prajongjai,3,Gabriela Stoeva,Stefani Stoeva,5,21,10,21,14,0,0,42,24,2,0,3,0,5,2,6,7,1
210,Yonex_All_England_Open,2021-03-18,England,WD,4,0,28,Japan,France,Mayu Matsumoto,Wakana Nagahara,2,Emilie Lefel,Anne Tran,0,21,10,21,16,0,0,42,26,2,0,0,0,0,0,3,0,1
211,Yonex_All_England_Open,2019-03-06,England,WD,4,0,32,China,Hongkong,Dong Wen Jing,Feng Xue Ying,0,Ng Wing Yung,Yeung Nga Ting,0,21,9,21,15,0,0,42,24,2,0,3,0,6,4,1,0,1
212,Yonex_All_England_Open,2020-03-12,England,WD,6,0,77,Japan,Korea,Yuki Fukushima,Sayaka Hirota,3,Baek Ha Na,Jung Kyung Eun,0,16,21,21,11,21,12,58,44,2,1,0,0,0,0,1,1,1
213,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WD,4,0,35,Bulgaria,Malaysia,Gabriela Stoeva,Stefani Stoeva,5,Lee Meng Yean,Yap Cheng Wen,0,21,14,21,15,0,0,42,29,2,0,5,0,5,4,1,0,1
