Rank,Country/Territory,Name,Date,Points Accumulated
65,THA,Tanadon Punpanich,2023-10-24,"9,890"
66,CHN,He Ji Ting,2023-10-24,"9,650"
67,MAS,Goh V Shem,2023-10-24,"9,580"
68,TPE,Ming Che Lu,2023-10-24,"9,500"
69,TPE,Wei Chun Wei,2023-10-24,"9,460"
70,TPE,Chen Cheng Kuan,2023-10-24,"8,920"
71,DEN,Daniel Lundgaard,2023-10-24,"8,820"
72,ENG,Rory Easton,2023-10-24,"8,590"
73,TPE,Lin Bing-Wei,2023-10-24,"8,360"
74,MAS,Beh Chun Meng,2023-10-24,"8,130"
75,PHI,Christian Bernardo,2023-10-24,"7,190"
76,DEN,Andreas Søndergaard,2023-10-24,"7,080"
77,KOR,Kim Young Hyuk,2023-10-24,"6,710"
78,THA,Chaloempon Charoenkitamorn,2023-10-24,"6,640"
79,MAS,Lwi Sheng Hao,2023-10-24,"6,430"
80,THA,Peeratchai Sukphun,2023-10-24,"6,260"
81,INA,Hardianto Hardianto,2023-10-24,"5,970"
81,JPN,Kakeru Kumagai,2023-10-24,"5,970"
83,MAS,Chia Weijie,2023-10-24,"5,620"
84,TPE,Lin Chia Yu,2023-10-24,"5,570"
85,CAN,Lam Wai Lok,2023-10-24,"5,560"
86,MAS,Choong Hon Jian,2023-10-24,"5,510"
87,THA,Pongsakorn Thongkham,2023-10-24,"5,240"
88,ALG,Koceila Mammeri,2023-10-24,"5,080"
89,IND,Ishaan Bhatnagar,2023-10-24,"4,970"
90,CHN,Tan Qiang,2023-10-24,"4,880"
91,MAS,Lau Yi Sheng,2023-10-24,"4,730"
92,INA,Muhammad Rayhan Nur Fadillah,2023-10-24,"4,730"
93,MAS,Haikal Muhammad,2023-10-24,"4,680"
94,JPN,Shogo Ogawa,2023-10-24,"4,320"
95,BRA,Fabricio Farias,2023-10-24,"3,890"
95,CAN,Lai Yin Chung,2023-10-24,"3,890"
97,TPE,Chang Ko-Chi,2023-10-24,"3,850"
97,FRA,Julien Maio,2023-10-24,"3,850"
97,NED,Ruben Jille,2023-10-24,"3,850"
100,AUS,Shaurya Madaan,2023-10-24,"3,600"
1,CHN,Liang Wei Keng,2023-10-17,"82,760"
2,KOR,Kang Min Hyuk,2023-10-17,"80,910"
3,JPN,Takuro Hoki,2023-10-17,"80,380"
4,INA,Fajar Alfian,2023-10-17,"79,210"
5,MAS,Aaron Chia,2023-10-17,"76,660"
6,INA,Leo Rolly Carnando,2023-10-17,"73,510"
7,DEN,Kim Astrup,2023-10-17,"70,940"
8,MAS,Ong Yew Sin,2023-10-17,"69,050"
9,INA,Muhammad Shohibul Fikri,2023-10-17,"67,850"
10,INA,Mohammad Ahsan,2023-10-17,"67,750"
11,IND,Satwiksairaj Rankireddy,2023-10-17,"62,700"
12,TPE,Lee Yang,2023-10-17,"62,130"
13,JPN,Akira Koga,2023-10-17,"60,410"
14,AUS,Pramudya Kusumawardana,2023-10-17,"59,310"
15,CHN,He Ji Ting,2023-10-17,"59,000"
16,TPE,Lee Jhe-Huei,2023-10-17,"56,250"
17,CHN,Liu Yu Chen,2023-10-17,"54,920"
18,TPE,Lu Ching Yao,2023-10-17,"54,400"
19,CHN,Ren Xiang Yu,2023-10-17,"54,160"
20,JPN,Keiichiro Matsui,2023-10-17,"51,870"
21,TPE,Fang-Chih Lee,2023-10-17,"46,350"
22,TPE,Su Ching Heng,2023-10-17,"44,300"
23,KOR,Choi Sol Gyu,2023-10-17,"43,400"
24,MAS,Man Wei Chong,2023-10-17,"42,680"
25,FRA,Lucas Corvee,2023-10-17,"41,990"
26,MAS,Goh Sze Fei,2023-10-17,"39,760"
27,ENG,Ben Lane,2023-10-17,"39,110"
28,THA,Supak Jomkoh,2023-10-17,"38,760"
29,SCO,Alexander Dunn,2023-10-17,"36,860"
30,JPN,Ayato Endo,2023-10-17,"36,210"
31,TPE,Chang Ko-Chi,2023-10-17,"35,560"
32,DEN,Rasmus Kjær,2023-10-17,"33,440"
33,FRA,Christo Popov,2023-10-17,"33,430"
34,TPE,Chiu Hsiang Chieh,2023-10-17,"33,430"
35,CHN,Chen Bo Yang,2023-10-17,"33,370"
36,GER,Mark Lamsfuss,2023-10-17,"30,750"
37,DEN,Jeppe Bay,2023-10-17,"29,120"
38,INA,Marcus Fernaldi Gideon,2023-10-17,"28,790"
39,IND,M.R. Arjun,2023-10-17,"26,470"
40,IND,Krishna Prasad Garaga,2023-10-17,"26,330"
41,JPN,Kenya Mitsuhashi,2023-10-17,"24,480"
42,INA,Sabar Karyaman Gutama,2023-10-17,"21,020"
43,KOR,Kim Gi Jung,2023-10-17,"20,770"
44,MAS,Boon Xin Yuan,2023-10-17,"18,990"
45,CAN,Dong Adam (Xingyu),2023-10-17,"18,550"
46,IRL,Joshua Magee,2023-10-17,"17,200"
47,NED,Ruben Jille,2023-10-17,"16,990"
48,USA,Vinson Chiu,2023-10-17,"16,500"
49,KOR,Ko Sung Hyun,2023-10-17,"16,250"
50,JPN,Shuntaro Mezaki,2023-10-17,"16,160"
51,TPE,Lin Yu Chieh,2023-10-17,"15,970"
52,SCO,Christopher Grimley,2023-10-17,"15,940"
53,TPE,Chen Zhi Ray,2023-10-17,"14,970"
54,KOR,Jin Yong,2023-10-17,"14,940"
55,THA,Pharanyu Kaosamaang,2023-10-17,"12,900"
56,CAN,Kevin Lee,2023-10-17,"11,540"
57,MAS,Nur Mohd Azriyn Ayub Azriyn,2023-10-17,"11,280"
58,MAS,Junaidi Arif,2023-10-17,"11,210"
59,TPE,Chiang Chien-Wei,2023-10-17,"10,880"
60,CZE,Ondřej Král,2023-10-17,"10,780"
61,MAS,Tan Kian Meng,2023-10-17,"10,670"
62,GER,Bjarne Geiss,2023-10-17,"10,530"
63,USA,Chen Zhi Yi,2023-10-17,"10,150"
64,MAS,Low Hang Yee,2023-10-17,"10,110"
65,THA,Tanadon Punpanich,2023-10-17,"9,890"
66,MAS,Goh V Shem,2023-10-17,"9,580"
67,TPE,Ming Che Lu,2023-10-17,"9,500"
68,TPE,Wei Chun Wei,2023-10-17,"9,460"
69,TPE,Chen Cheng Kuan,2023-10-17,"8,920"
70,TPE,Lin Bing-Wei,2023-10-17,"8,360"
71,MAS,Beh Chun Meng,2023-10-17,"8,130"
72,ENG,Rory Easton,2023-10-17,"7,300"
73,PHI,Christian Bernardo,2023-10-17,"7,190"
74,KOR,Kim Young Hyuk,2023-10-17,"6,710"
75,THA,Chaloempon Charoenkitamorn,2023-10-17,"6,640"
76,MAS,Lwi Sheng Hao,2023-10-17,"6,430"
77,THA,Peeratchai Sukphun,2023-10-17,"6,260"
78,JPN,Kakeru Kumagai,2023-10-17,"5,970"
78,INA,Hardianto Hardianto,2023-10-17,"5,970"
80,MAS,Chia Weijie,2023-10-17,"5,620"
81,TPE,Lin Chia Yu,2023-10-17,"5,570"
82,CAN,Lam Wai Lok,2023-10-17,"5,560"
83,MAS,Choong Hon Jian,2023-10-17,"5,510"
84,ALG,Koceila Mammeri,2023-10-17,"5,080"
85,IND,Ishaan Bhatnagar,2023-10-17,"4,970"
85,DEN,Daniel Lundgaard,2023-10-17,"4,970"
88,MAS,Lau Yi Sheng,2023-10-17,"4,730"
89,INA,Muhammad Rayhan Nur Fadillah,2023-10-17,"4,730"
90,MAS,Haikal Muhammad,2023-10-17,"4,680"
91,JPN,Shogo Ogawa,2023-10-17,"4,320"
92,BRA,Fabricio Farias,2023-10-17,"3,890"
92,CAN,Lai Yin Chung,2023-10-17,"3,890"
94,TPE,Chang Ko-Chi,2023-10-17,"3,850"
94,FRA,Julien Maio,2023-10-17,"3,850"
96,AUS,Shaurya Madaan,2023-10-17,"3,600"
96,CHN,He Ji Ting,2023-10-17,"3,600"
98,JPN,Tori Aizawa,2023-10-17,"3,400"
98,IND,Achutaditya Rao Doddavarapu,2023-10-17,"3,400"
98,JPN,Takumi Nomura,2023-10-17,"3,400"
101,SGP,Jun Liang Andy Kwek,2023-10-17,"3,100"
1,CHN,Liang Wei Keng,2023-10-03,"82,760"
2,KOR,Kang Min Hyuk,2023-10-03,"80,910"
3,JPN,Takuro Hoki,2023-10-03,"80,380"
4,INA,Fajar Alfian,2023-10-03,"79,210"
5,MAS,Aaron Chia,2023-10-03,"74,440"
6,INA,Leo Rolly Carnando,2023-10-03,"73,510"
7,INA,Muhammad Shohibul Fikri,2023-10-03,"67,850"
8,MAS,Ong Yew Sin,2023-10-03,"66,230"
9,IND,Satwiksairaj Rankireddy,2023-10-03,"62,700"
10,DEN,Kim Astrup,2023-10-03,"61,740"
11,INA,Mohammad Ahsan,2023-10-03,"61,330"
12,JPN,Akira Koga,2023-10-03,"60,410"
13,CHN,He Ji Ting,2023-10-03,"59,000"
14,TPE,Lee Yang,2023-10-03,"57,090"
15,AUS,Pramudya Kusumawardana,2023-10-03,"56,490"
16,TPE,Lee Jhe-Huei,2023-10-03,"55,400"
17,CHN,Liu Yu Chen,2023-10-03,"54,920"
18,TPE,Lu Ching Yao,2023-10-03,"54,400"
19,CHN,Ren Xiang Yu,2023-10-03,"54,160"
20,JPN,Keiichiro Matsui,2023-10-03,"50,490"
21,TPE,Su Ching Heng,2023-10-03,"44,300"
22,TPE,Fang-Chih Lee,2023-10-03,"44,130"
23,KOR,Choi Sol Gyu,2023-10-03,"43,400"
24,FRA,Lucas Corvee,2023-10-03,"39,770"
25,THA,Supak Jomkoh,2023-10-03,"36,540"
26,JPN,Ayato Endo,2023-10-03,"36,210"
27,MAS,Goh Sze Fei,2023-10-03,"36,160"
28,TPE,Chang Ko-Chi,2023-10-03,"35,560"
29,ENG,Ben Lane,2023-10-03,"35,510"
30,MAS,Man Wei Chong,2023-10-03,"34,880"
31,TPE,Chiu Hsiang Chieh,2023-10-03,"33,430"
32,SCO,Alexander Dunn,2023-10-03,"33,260"
33,FRA,Christo Popov,2023-10-03,"32,880"
34,GER,Mark Lamsfuss,2023-10-03,"30,750"
35,CHN,Chen Bo Yang,2023-10-03,"29,770"
36,DEN,Jeppe Bay,2023-10-03,"29,120"
37,INA,Marcus Fernaldi Gideon,2023-10-03,"28,790"
38,DEN,Rasmus Kjær,2023-10-03,"27,020"
39,IND,M.R. Arjun,2023-10-03,"26,470"
40,IND,Krishna Prasad Garaga,2023-10-03,"26,330"
41,JPN,Kenya Mitsuhashi,2023-10-03,"24,480"
42,INA,Sabar Karyaman Gutama,2023-10-03,"21,020"
43,KOR,Kim Gi Jung,2023-10-03,"20,770"
44,MAS,Boon Xin Yuan,2023-10-03,"18,990"
45,CAN,Dong Adam (Xingyu),2023-10-03,"18,550"
46,NED,Ruben Jille,2023-10-03,"16,990"
47,KOR,Ko Sung Hyun,2023-10-03,"16,250"
48,JPN,Shuntaro Mezaki,2023-10-03,"16,160"
49,TPE,Lin Yu Chieh,2023-10-03,"15,970"
50,IRL,Joshua Magee,2023-10-03,"14,980"
51,TPE,Chen Zhi Ray,2023-10-03,"14,970"
52,KOR,Jin Yong,2023-10-03,"14,940"
53,SCO,Christopher Grimley,2023-10-03,"13,720"
54,THA,Pharanyu Kaosamaang,2023-10-03,"12,900"
54,USA,Vinson Chiu,2023-10-03,"12,900"
56,CAN,Kevin Lee,2023-10-03,"11,540"
57,MAS,Nur Mohd Azriyn Ayub Azriyn,2023-10-03,"11,280"
58,MAS,Junaidi Arif,2023-10-03,"11,210"
59,TPE,Chiang Chien-Wei,2023-10-03,"10,880"
60,MAS,Tan Kian Meng,2023-10-03,"10,670"
61,MAS,Low Hang Yee,2023-10-03,"10,110"
62,THA,Tanadon Punpanich,2023-10-03,"9,890"
63,MAS,Goh V Shem,2023-10-03,"9,580"
64,TPE,Ming Che Lu,2023-10-03,"9,500"
65,TPE,Wei Chun Wei,2023-10-03,"9,460"
66,TPE,Chen Cheng Kuan,2023-10-03,"8,920"
67,TPE,Lin Bing-Wei,2023-10-03,"8,360"
68,GER,Bjarne Geiss,2023-10-03,"8,310"
69,MAS,Beh Chun Meng,2023-10-03,"8,130"
70,USA,Chen Zhi Yi,2023-10-03,"7,930"
71,ENG,Rory Easton,2023-10-03,"7,300"
72,PHI,Christian Bernardo,2023-10-03,"7,190"
73,KOR,Kim Young Hyuk,2023-10-03,"6,710"
74,THA,Chaloempon Charoenkitamorn,2023-10-03,"6,640"
75,MAS,Lwi Sheng Hao,2023-10-03,"6,430"
76,THA,Peeratchai Sukphun,2023-10-03,"6,260"
77,JPN,Kakeru Kumagai,2023-10-03,"5,970"
77,INA,Hardianto Hardianto,2023-10-03,"5,970"
79,CZE,Ondřej Král,2023-10-03,"5,740"
80,MAS,Chia Weijie,2023-10-03,"5,620"
81,TPE,Lin Chia Yu,2023-10-03,"5,570"
82,CAN,Lam Wai Lok,2023-10-03,"5,560"
83,MAS,Choong Hon Jian,2023-10-03,"5,510"
84,ALG,Koceila Mammeri,2023-10-03,"5,080"
85,IND,Ishaan Bhatnagar,2023-10-03,"4,970"
86,MAS,Lau Yi Sheng,2023-10-03,"4,730"
87,INA,Muhammad Rayhan Nur Fadillah,2023-10-03,"4,730"
88,MAS,Haikal Muhammad,2023-10-03,"4,680"
89,JPN,Shogo Ogawa,2023-10-03,"4,320"
90,BRA,Fabricio Farias,2023-10-03,"3,890"
90,CAN,Lai Yin Chung,2023-10-03,"3,890"
92,FRA,Julien Maio,2023-10-03,"3,850"
92,TPE,Chang Ko-Chi,2023-10-03,"3,850"
94,AUS,Shaurya Madaan,2023-10-03,"3,600"
95,JPN,Takumi Nomura,2023-10-03,"3,400"
95,JPN,Tori Aizawa,2023-10-03,"3,400"
95,IND,Achutaditya Rao Doddavarapu,2023-10-03,"3,400"
98,SGP,Jun Liang Andy Kwek,2023-10-03,"3,100"
99,INA,Muhammad Al Farizi,2023-10-03,"3,030"
99,CHN,Xie Hao Nan,2023-10-03,"3,030"
1,CHN,Liang Wei Keng,2023-09-12,"82,760"
2,KOR,Kang Min Hyuk,2023-09-12,"80,910"
3,JPN,Takuro Hoki,2023-09-12,"80,380"
4,INA,Fajar Alfian,2023-09-12,"75,610"
5,MAS,Aaron Chia,2023-09-12,"74,440"
6,INA,Leo Rolly Carnando,2023-09-12,"67,930"
7,INA,Muhammad Shohibul Fikri,2023-09-12,"66,470"
8,MAS,Ong Yew Sin,2023-09-12,"64,010"
9,IND,Satwiksairaj Rankireddy,2023-09-12,"62,700"
10,JPN,Akira Koga,2023-09-12,"60,410"
11,CHN,He Ji Ting,2023-09-12,"59,000"
12,AUS,Pramudya Kusumawardana,2023-09-12,"55,110"
13,CHN,Liu Yu Chen,2023-09-12,"54,920"
14,INA,Mohammad Ahsan,2023-09-12,"54,910"
15,TPE,Lu Ching Yao,2023-09-12,"54,400"
16,CHN,Ren Xiang Yu,2023-09-12,"54,160"
17,DEN,Kim Astrup,2023-09-12,"52,540"
18,TPE,Lee Jhe-Huei,2023-09-12,"52,530"
19,TPE,Lee Yang,2023-09-12,"50,670"
20,JPN,Keiichiro Matsui,2023-09-12,"47,120"
21,TPE,Su Ching Heng,2023-09-12,"43,750"
22,KOR,Choi Sol Gyu,2023-09-12,"43,400"
23,FRA,Lucas Corvee,2023-09-12,"39,770"
24,THA,Supak Jomkoh,2023-09-12,"36,540"
25,TPE,Fang-Chih Lee,2023-09-12,"36,060"
26,ENG,Ben Lane,2023-09-12,"35,510"
27,MAS,Man Wei Chong,2023-09-12,"34,880"
28,JPN,Ayato Endo,2023-09-12,"31,880"
29,TPE,Chang Ko-Chi,2023-09-12,"31,230"
30,FRA,Christo Popov,2023-09-12,"30,660"
31,SCO,Alexander Dunn,2023-09-12,"29,660"
32,DEN,Jeppe Bay,2023-09-12,"29,120"
33,INA,Marcus Fernaldi Gideon,2023-09-12,"28,790"
34,TPE,Chiu Hsiang Chieh,2023-09-12,"28,540"
35,IND,M.R. Arjun,2023-09-12,"26,470"
36,CHN,Chen Bo Yang,2023-09-12,"26,170"
37,GER,Mark Lamsfuss,2023-09-12,"25,710"
38,MAS,Goh Sze Fei,2023-09-12,"25,620"
39,DEN,Rasmus Kjær,2023-09-12,"24,800"
40,IND,Krishna Prasad Garaga,2023-09-12,"22,820"
41,KOR,Kim Gi Jung,2023-09-12,"20,770"
42,INA,Sabar Karyaman Gutama,2023-09-12,"18,910"
43,CAN,Dong Adam (Xingyu),2023-09-12,"18,550"
44,NED,Ruben Jille,2023-09-12,"16,990"
45,MAS,Boon Xin Yuan,2023-09-12,"15,590"
46,JPN,Kenya Mitsuhashi,2023-09-12,"15,130"
47,KOR,Jin Yong,2023-09-12,"14,940"
48,SCO,Christopher Grimley,2023-09-12,"13,720"
49,USA,Vinson Chiu,2023-09-12,"12,900"
50,IRL,Joshua Magee,2023-09-12,"12,760"
51,KOR,Ko Sung Hyun,2023-09-12,"12,650"
52,TPE,Lin Yu Chieh,2023-09-12,"12,570"
53,THA,Pharanyu Kaosamaang,2023-09-12,"11,610"
54,TPE,Chen Zhi Ray,2023-09-12,"11,570"
55,CAN,Kevin Lee,2023-09-12,"11,540"
56,JPN,Shuntaro Mezaki,2023-09-12,"11,020"
57,MAS,Tan Kian Meng,2023-09-12,"10,670"
58,MAS,Goh V Shem,2023-09-12,"9,580"
59,GER,Bjarne Geiss,2023-09-12,"8,310"
60,MAS,Nur Mohd Azriyn Ayub Azriyn,2023-09-12,"7,430"
61,ENG,Rory Easton,2023-09-12,"7,300"
62,MAS,Junaidi Arif,2023-09-12,"6,880"
63,THA,Tanadon Punpanich,2023-09-12,"6,860"
64,KOR,Kim Young Hyuk,2023-09-12,"6,710"
65,USA,Chen Zhi Yi,2023-09-12,"6,640"
65,THA,Chaloempon Charoenkitamorn,2023-09-12,"6,640"
67,TPE,Chiang Chien-Wei,2023-09-12,"6,560"
68,TPE,Ming Che Lu,2023-09-12,"6,470"
69,THA,Peeratchai Sukphun,2023-09-12,"6,260"
70,MAS,Low Hang Yee,2023-09-12,"5,780"
70,TPE,Lin Bing-Wei,2023-09-12,"5,780"
72,CZE,Ondřej Král,2023-09-12,"5,740"
73,CAN,Lam Wai Lok,2023-09-12,"5,560"
74,TPE,Lin Chia Yu,2023-09-12,"5,330"
75,MAS,Beh Chun Meng,2023-09-12,"5,140"
75,TPE,Wei Chun Wei,2023-09-12,"5,140"
77,ALG,Koceila Mammeri,2023-09-12,"5,080"
78,PHI,Christian Bernardo,2023-09-12,"4,970"
78,IND,Ishaan Bhatnagar,2023-09-12,"4,970"
80,INA,Muhammad Rayhan Nur Fadillah,2023-09-12,"4,730"
81,MAS,Haikal Muhammad,2023-09-12,"4,680"
81,JPN,Kakeru Kumagai,2023-09-12,"4,680"
83,BRA,Fabricio Farias,2023-09-12,"3,890"
83,CAN,Lai Yin Chung,2023-09-12,"3,890"
85,TPE,Chang Ko-Chi,2023-09-12,"3,850"
85,FRA,Julien Maio,2023-09-12,"3,850"
87,TPE,Chen Cheng Kuan,2023-09-12,"3,780"
88,AUS,Shaurya Madaan,2023-09-12,"3,600"
89,MAS,Chia Weijie,2023-09-12,"3,400"
90,CHN,Xie Hao Nan,2023-09-12,"3,030"
90,INA,Muhammad Al Farizi,2023-09-12,"3,030"
90,MAS,Choong Hon Jian,2023-09-12,"3,030"
93,PHI,Solomon Jr. Padiz,2023-09-12,"2,990"
94,CAN,Hooman Bagheri,2023-09-12,"2,790"
95,MAS,Nur Mohd Azriyn Ayub Azriyn,2023-09-12,"2,750"
95,THA,Weeraphat Phakjarung,2023-09-12,"2,750"
95,DEN,Daniel Lundgaard,2023-09-12,"2,750"
95,TPE,Lee Chia-Han,2023-09-12,"2,750"
95,USA,Enrico Asuncion,2023-09-12,"2,750"
95,DEN,Andreas Søndergaard,2023-09-12,"2,750"
1,CHN,Liang Wei Keng,2023-08-01,"70,760"
2,INA,Fajar Alfian,2023-08-01,"67,570"
3,INA,Leo Rolly Carnando,2023-08-01,"64,670"
4,JPN,Takuro Hoki,2023-08-01,"64,180"
5,KOR,Kang Min Hyuk,2023-08-01,"63,310"
6,INA,Muhammad Shohibul Fikri,2023-08-01,"59,870"
7,IND,Satwiksairaj Rankireddy,2023-08-01,"59,700"
8,MAS,Aaron Chia,2023-08-01,"59,200"
9,CHN,He Ji Ting,2023-08-01,"54,200"
10,MAS,Ong Yew Sin,2023-08-01,"53,810"
11,CHN,Ren Xiang Yu,2023-08-01,"51,160"
12,JPN,Akira Koga,2023-08-01,"50,570"
13,CHN,Liu Yu Chen,2023-08-01,"48,320"
14,INA,Mohammad Ahsan,2023-08-01,"48,310"
15,AUS,Pramudya Kusumawardana,2023-08-01,"46,940"
16,TPE,Lu Ching Yao,2023-08-01,"46,650"
17,DEN,Kim Astrup,2023-08-01,"45,940"
18,TPE,Lee Jhe-Huei,2023-08-01,"44,480"
19,JPN,Keiichiro Matsui,2023-08-01,"41,770"
20,TPE,Su Ching Heng,2023-08-01,"40,750"
21,KOR,Choi Sol Gyu,2023-08-01,"40,400"
22,TPE,Lee Yang,2023-08-01,"39,450"
23,FRA,Lucas Corvee,2023-08-01,"36,770"
24,ENG,Ben Lane,2023-08-01,"35,510"
25,THA,Supak Jomkoh,2023-08-01,"33,540"
26,MAS,Man Wei Chong,2023-08-01,"32,660"
27,TPE,Fang-Chih Lee,2023-08-01,"31,260"
28,DEN,Jeppe Bay,2023-08-01,"29,120"
29,INA,Marcus Fernaldi Gideon,2023-08-01,"28,790"
30,TPE,Chang Ko-Chi,2023-08-01,"28,230"
31,FRA,Christo Popov,2023-08-01,"27,660"
32,JPN,Ayato Endo,2023-08-01,"26,660"
33,SCO,Alexander Dunn,2023-08-01,"26,660"
34,TPE,Chiu Hsiang Chieh,2023-08-01,"24,940"
35,CHN,Chen Bo Yang,2023-08-01,"23,950"
36,IND,M.R. Arjun,2023-08-01,"23,470"
37,IND,Krishna Prasad Garaga,2023-08-01,"22,820"
38,GER,Mark Lamsfuss,2023-08-01,"22,710"
39,MAS,Goh Sze Fei,2023-08-01,"22,020"
40,DEN,Rasmus Kjær,2023-08-01,"20,000"
41,KOR,Kim Gi Jung,2023-08-01,"17,170"
42,NED,Ruben Jille,2023-08-01,"16,990"
43,CAN,Dong Adam (Xingyu),2023-08-01,"16,330"
44,KOR,Jin Yong,2023-08-01,"14,940"
45,MAS,Boon Xin Yuan,2023-08-01,"14,300"
46,SCO,Christopher Grimley,2023-08-01,"13,720"
47,USA,Vinson Chiu,2023-08-01,"12,900"
48,IRL,Joshua Magee,2023-08-01,"12,760"
49,KOR,Ko Sung Hyun,2023-08-01,"12,650"
50,JPN,Kenya Mitsuhashi,2023-08-01,"12,100"
51,CAN,Kevin Lee,2023-08-01,"11,540"
52,INA,Sabar Karyaman Gutama,2023-08-01,"11,190"
53,JPN,Shuntaro Mezaki,2023-08-01,"11,020"
54,MAS,Tan Kian Meng,2023-08-01,"10,670"
55,TPE,Lin Yu Chieh,2023-08-01,"10,460"
56,MAS,Goh V Shem,2023-08-01,"9,580"
57,THA,Pharanyu Kaosamaang,2023-08-01,"9,500"
58,GER,Bjarne Geiss,2023-08-01,"8,310"
59,TPE,Chen Zhi Ray,2023-08-01,"7,720"
60,ENG,Rory Easton,2023-08-01,"7,300"
61,KOR,Kim Young Hyuk,2023-08-01,"6,710"
62,THA,Chaloempon Charoenkitamorn,2023-08-01,"6,640"
62,USA,Chen Zhi Yi,2023-08-01,"6,640"
64,CZE,Ondřej Král,2023-08-01,"5,740"
65,THA,Tanadon Punpanich,2023-08-01,"5,570"
66,CAN,Lam Wai Lok,2023-08-01,"5,560"
67,TPE,Lin Chia Yu,2023-08-01,"5,330"
68,ALG,Koceila Mammeri,2023-08-01,"5,080"
69,PHI,Christian Bernardo,2023-08-01,"4,970"
69,MAS,Nur Mohd Azriyn Ayub Azriyn,2023-08-01,"4,970"
69,IND,Ishaan Bhatnagar,2023-08-01,"4,970"
69,THA,Peeratchai Sukphun,2023-08-01,"4,970"
73,INA,Muhammad Rayhan Nur Fadillah,2023-08-01,"4,730"
74,MAS,Haikal Muhammad,2023-08-01,"4,680"
75,BRA,Fabricio Farias,2023-08-01,"3,890"
75,CAN,Lai Yin Chung,2023-08-01,"3,890"
77,TPE,Chang Ko-Chi,2023-08-01,"3,850"
77,MAS,Beh Chun Meng,2023-08-01,"3,850"
77,TPE,Wei Chun Wei,2023-08-01,"3,850"
77,FRA,Julien Maio,2023-08-01,"3,850"
81,MAS,Choong Hon Jian,2023-08-01,"3,030"
81,MAS,Junaidi Arif,2023-08-01,"3,030"
81,CHN,Xie Hao Nan,2023-08-01,"3,030"
84,TPE,Ming Che Lu,2023-08-01,"2,960"
85,TPE,Lee Chia-Han,2023-08-01,"2,750"
85,DEN,Andreas Søndergaard,2023-08-01,"2,750"
85,TPE,Lin Bing-Wei,2023-08-01,"2,750"
85,MAS,Low Hang Yee,2023-08-01,"2,750"
85,MAS,Nur Mohd Azriyn Ayub Azriyn,2023-08-01,"2,750"
85,THA,Weeraphat Phakjarung,2023-08-01,"2,750"
85,USA,Enrico Asuncion,2023-08-01,"2,750"
85,DEN,Daniel Lundgaard,2023-08-01,"2,750"
93,CAN,Hooman Bagheri,2023-08-01,"2,550"
94,AZE,Ade Resky Dwicahyo,2023-08-01,"2,330"
95,SGP,Jun Liang Andy Kwek,2023-08-01,"2,220"
95,KOR,Ki Dong Ju,2023-08-01,"2,220"
95,KOR,Song Hyun Cho,2023-08-01,"2,220"
98,CHN,Cui He Chen,2023-08-01,"2,110"
98,CHN,Chen Wen Jie,2023-08-01,"2,110"
98,CHN,Guo Ruo Han,2023-08-01,"2,110"
1,CHN,Liang Wei Keng,2023-07-25,"66,440"
2,INA,Leo Rolly Carnando,2023-07-25,"62,010"
3,INA,Fajar Alfian,2023-07-25,"59,870"
4,KOR,Kang Min Hyuk,2023-07-25,"58,990"
5,INA,Muhammad Shohibul Fikri,2023-07-25,"55,550"
6,JPN,Takuro Hoki,2023-07-25,"54,830"
7,IND,Satwiksairaj Rankireddy,2023-07-25,"53,650"
8,MAS,Aaron Chia,2023-07-25,"53,150"
9,CHN,He Ji Ting,2023-07-25,"51,540"
10,MAS,Ong Yew Sin,2023-07-25,"49,490"
11,CHN,Ren Xiang Yu,2023-07-25,"46,840"
12,TPE,Lee Jhe-Huei,2023-07-25,"46,720"
13,JPN,Akira Koga,2023-07-25,"44,520"
14,AUS,Pramudya Kusumawardana,2023-07-25,"44,280"
15,TPE,Lu Ching Yao,2023-07-25,"43,990"
16,INA,Mohammad Ahsan,2023-07-25,"42,260"
17,DEN,Kim Astrup,2023-07-25,"41,620"
18,CHN,Liu Yu Chen,2023-07-25,"40,620"
19,KOR,Choi Sol Gyu,2023-07-25,"40,400"
20,JPN,Keiichiro Matsui,2023-07-25,"39,110"
21,TPE,Su Ching Heng,2023-07-25,"38,090"
22,FRA,Lucas Corvee,2023-07-25,"34,110"
23,ENG,Ben Lane,2023-07-25,"32,850"
24,TPE,Fang-Chih Lee,2023-07-25,"31,260"
25,THA,Supak Jomkoh,2023-07-25,"30,880"
26,MAS,Man Wei Chong,2023-07-25,"30,000"
27,INA,Marcus Fernaldi Gideon,2023-07-25,"28,790"
28,TPE,Lee Yang,2023-07-25,"28,450"
29,TPE,Chang Ko-Chi,2023-07-25,"28,230"
30,FRA,Christo Popov,2023-07-25,"27,660"
31,SCO,Alexander Dunn,2023-07-25,"26,660"
32,TPE,Chiu Hsiang Chieh,2023-07-25,"24,940"
33,DEN,Jeppe Bay,2023-07-25,"24,800"
34,JPN,Ayato Endo,2023-07-25,"24,000"
35,IND,Krishna Prasad Garaga,2023-07-25,"22,820"
36,GER,Mark Lamsfuss,2023-07-25,"22,710"
37,CHN,Chen Bo Yang,2023-07-25,"21,290"
38,IND,M.R. Arjun,2023-07-25,"20,810"
39,DEN,Rasmus Kjær,2023-07-25,"20,000"
40,MAS,Goh Sze Fei,2023-07-25,"17,700"
