,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Player 1 Team 1 Name,Player 2 Team 1 Name,Team 1 Seed,Player 1 Team 2 Name,Player 2 Team 2 Name,Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
265,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,XD,4,0,23,Germany,India,Jones Ralfy Jansen,Linda Efler,0,Venkat Gaurav Prasad,Juhi Dewangan,0,21,12,21,4,0,0,42,16,2,0,3,0,7,3,2,0,1
266,Yonex_All_England_Open,2022-03-16,England,XD,4,0,48,England,Indonesia,Marcus Ellis,Lauren Smith,6,Rinov Rivaldy,Pitha Haningtyas Mentari,0,21,17,21,19,0,0,42,36,2,0,6,0,6,4,3,1,1
267,Yonex_All_England_Open,2022-03-18,England,XD,4,0,32,Japan,Japan,Yuta Watanabe,Arisa Higashino,4,Yuki Kaneko,Misaki Matsutomo,0,21,12,21,7,0,0,42,19,2,0,2,0,6,4,5,1,1
268,Yonex_All_England_Open,2022-03-18,England,XD,4,0,37,China,Malaysia,Zheng Si Wei,Huang Ya Qiong,2,Tan Kian Meng,Lai Pei Jing,7,21,15,21,15,0,0,42,30,2,0,3,0,4,3,9,0,1
269,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,XD,4,0,37,Japan,Malaysia,Yuta Watanabe,Arisa Higashino,3,Hoo Pang Ron,Cheah Yee See,0,21,18,21,12,0,0,42,30,2,0,3,0,5,3,3,0,1
270,Yonex_All_England_Open,2021-03-17,England,XD,4,0,34,Denmark,Denmark,Mikkel Mikkelsen,Rikke Søby,0,Jeppe Bay,Sara Lundgaard,0,21,13,21,16,0,0,42,29,2,0,0,0,0,0,1,0,1
271,Yonex_All_England_Open,2022-03-20,England,XD,4,0,58,Japan,China,Yuta Watanabe,Arisa Higashino,4,Wang Yi Lyu,Huang Dong Ping,3,21,19,21,19,0,0,42,38,2,0,3,0,4,5,4,12,1
272,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,XD,6,0,56,Korea,Germany,Ko Sung Hyun,Eom Hye Won,0,Mark Lamsfuss,Isabel Lohau,0,12,21,21,17,21,15,54,53,2,1,2,1,4,4,2,0,1
273,Yonex_All_England_Open,2021-03-17,England,XD,4,0,27,England,Egypt,Steven Stallwood,Annie Lado,0,Adham Hatem Elgamal,Doha Hany,0,21,10,21,12,0,0,42,22,2,0,0,0,0,0,1,0,1
274,Yonex_All_England_Open,2019-03-06,England,XD,6,0,56,Germany,Indonesia,Mark Lamsfuss,Isabel Lohau,0,Rinov Rivaldy,Pitha Haningtyas Mentari,0,22,24,23,21,21,17,66,62,2,1,8,2,4,6,2,2,1
275,Yonex_All_England_Open,2021-03-17,England,XD,4,0,33,Denmark,Malaysia,Niclas Nohr,Amalie Magelund,0,Hoo Pang Ron,Cheah Yee See,0,21,13,21,14,0,0,42,27,2,0,3,0,8,4,1,0,1
276,East_Ventures_Indonesia_Open,2022-06-17,Indonesia,XD,6,0,69,Japan,France,Yuta Watanabe,Arisa Higashino,3,Thom Gicquel,Delphine Delrue,0,22,24,21,11,21,13,64,48,2,1,4,3,7,3,1,3,1
277,East_Ventures_Indonesia_Open,2022-06-14,Indonesia,XD,6,0,69,Malaysia,Thailand,Goh Soon Huat,Lai Shevon Jemie,0,Dechapol Puavaranukroh,Sapsiree Taerattanachai,1,21,18,7,21,22,20,50,59,2,1,4,1,7,6,7,11,1
278,Yonex_All_England_Open,2019-03-06,England,XD,4,0,32,Hongkong,India,Chang Tak Ching,Ng Wing Yung,0,Pranaav Jerry Chopra,Reddy Sikki,0,23,21,21,17,0,0,44,38,2,0,4,1,6,3,2,1,1
279,East_Ventures_Indonesia_Open,2022-06-14,Indonesia,XD,4,0,37,Korea,Indonesia,Seo Seung Jae,Chae Yu Jung,6,Rinov Rivaldy,Pitha Haningtyas Mentari,0,21,19,21,11,0,0,42,30,2,0,3,0,5,4,8,0,1
280,Yonex_All_England_Open,2022-03-17,England,XD,4,0,28,China,Scotland,Wang Yi Lyu,Huang Dong Ping,3,Adam Hall,Julie Macpherson,0,21,11,21,11,0,0,42,22,2,0,5,0,7,3,2,0,1
281,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,XD,4,0,44,Denmark,Indonesia,Mathias Christiansen,Alexandra Bøje,0,Praveen Jordan,Melati Daeva Oktavianti,2,23,21,21,14,0,0,44,35,2,0,8,0,5,5,3,4,1
282,Yonex_All_England_Open,2022-03-17,England,XD,4,0,27,China,Malaysia,Zheng Si Wei,Huang Ya Qiong,2,Ong Yew Sin,Goh Liu Ying,0,21,5,21,15,0,0,42,20,2,0,2,0,8,2,1,0,1
283,East_Ventures_Indonesia_Open,2022-06-16,Indonesia,XD,6,0,70,France,Germany,Thom Gicquel,Delphine Delrue,0,Mark Lamsfuss,Isabel Lohau,0,22,20,21,23,21,11,64,54,2,1,2,6,5,4,4,1,1
284,East_Ventures_Indonesia_Open,2022-06-18,Indonesia,XD,6,0,69,Japan,Korea,Yuta Watanabe,Arisa Higashino,3,Seo Seung Jae,Chae Yu Jung,6,21,18,17,21,21,15,59,54,2,1,2,2,8,3,7,4,1
285,East_Ventures_Indonesia_Open,2022-06-14,Indonesia,XD,4,0,29,France,Brazil,Thom Gicquel,Delphine Delrue,0,Fabricio Farias,Jaqueline Lima,0,21,13,21,8,0,0,42,21,2,0,3,0,7,5,1,0,1
286,Yonex_All_England_Open,2022-03-17,England,XD,4,0,38,Malaysia,Thailand,Tan Kian Meng,Lai Pei Jing,7,Supak Jomkoh,Supissara Paewsampran,0,21,19,21,17,0,0,42,36,2,0,2,0,6,6,2,4,1
287,Yonex_All_England_Open,2019-03-06,England,XD,6,0,55,Indonesia,Indonesia,Praveen Jordan,Melati Daeva Oktavianti,0,Hafiz Faizal,Gloria Emanuelle Widjaja,8,17,21,21,18,21,19,59,58,2,1,2,3,5,5,4,2,1
288,East_Ventures_Indonesia_Open,2022-06-18,Indonesia,XD,4,0,33,China,China,Zheng Si Wei,Huang Ya Qiong,2,Wang Yi Lyu,Huang Dong Ping,4,21,6,21,14,0,0,42,20,2,0,3,0,9,2,16,5,1
289,East_Ventures_Indonesia_Open,2022-06-19,Indonesia,XD,4,0,41,China,Japan,Zheng Si Wei,Huang Ya Qiong,2,Yuta Watanabe,Arisa Higashino,3,21,14,21,16,0,0,42,30,2,0,3,0,5,3,15,5,1
290,East_Ventures_Indonesia_Open,2022-06-15,Indonesia,XD,4,0,46,Denmark,Malaysia,Mathias Christiansen,Alexandra Bøje,0,Tan Kian Meng,Lai Pei Jing,8,21,15,21,16,0,0,42,31,2,0,3,0,6,6,2,3,1
291,Yonex_All_England_Open,2022-03-16,England,XD,6,0,51,Scotland,China,Adam Hall,Julie Macpherson,0,Ou Xuan Yi,Zhang Shu Xian,0,14,21,21,18,23,21,58,60,2,1,3,3,4,8,1,0,1
292,East_Ventures_Indonesia_Open,2022-06-17,Indonesia,XD,4,0,33,China,Malaysia,Wang Yi Lyu,Huang Dong Ping,4,Chen Tang Jie,Valeree Siow,0,21,12,21,14,0,0,42,26,2,0,2,0,8,4,1,0,1
293,Petronas_Malaysia_Open,2023-01-10,Malaysia,XD,4,0,27,China,Chinesetaipei,Zheng Si Wei,Huang Ya Qiong,1,Yang Po-Hsuan,Hu Ling Fang,0,21,8,21,14,0,0,42,22,2,0,2,0,5,3,6,0,1
294,East_Ventures_Indonesia_Open,2022-06-16,Indonesia,XD,6,0,80,Denmark,Korea,Mathias Christiansen,Alexandra Bøje,0,Ko Sung Hyun,Eom Hye Won,0,21,15,17,21,21,17,59,53,2,1,5,1,8,6,1,0,1
295,Yonex_All_England_Open,2022-03-16,England,XD,6,0,50,Malaysia,England,Ong Yew Sin,Goh Liu Ying,0,Callum Hemming,Jessica Pugh,0,17,21,21,17,21,11,59,49,2,1,3,1,5,4,1,0,1
296,Yonex_All_England_Open,2022-03-17,England,XD,4,0,48,Japan,Indonesia,Yuta Watanabe,Arisa Higashino,4,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,21,19,21,17,0,0,42,36,2,0,3,0,5,5,2,0,1
297,East_Ventures_Indonesia_Open,2022-06-14,Indonesia,XD,4,0,32,Hongkong,India,Chang Tak Ching,Ng Wing Yung,0,Ishaan Bhatnagar,Tanisha Crasto,0,21,14,21,11,0,0,42,25,2,0,4,0,7,3,1,0,1
298,East_Ventures_Indonesia_Open,2022-06-16,Indonesia,XD,4,0,31,China,Thailand,Zheng Si Wei,Huang Ya Qiong,2,Supak Jomkoh,Supissara Paewsampran,0,21,15,21,16,0,0,42,31,2,0,3,0,6,6,3,0,1
299,Petronas_Malaysia_Open,2023-01-11,Malaysia,XD,4,0,30,Singapore,Germany,Hee Yong Kai Terry,Tan Wei Han Jessica,0,Jones Ralfy Jansen,Linda Efler,0,21,16,21,10,0,0,42,26,2,0,3,0,5,3,1,0,1
300,East_Ventures_Indonesia_Open,2022-06-15,Indonesia,XD,4,0,36,China,China,Zheng Si Wei,Huang Ya Qiong,2,Guo Xin Wa,Zhang Shu Xian,0,21,17,21,19,0,0,42,36,2,0,5,0,5,4,1,0,1
301,East_Ventures_Indonesia_Open,2022-06-17,Indonesia,XD,4,0,35,Korea,Malaysia,Seo Seung Jae,Chae Yu Jung,6,Hoo Pang Ron,Toh Ee Wei,0,21,16,21,17,0,0,42,33,2,0,5,0,5,3,1,0,1
302,East_Ventures_Indonesia_Open,2022-06-15,Indonesia,XD,4,0,30,Indonesia,Scotland,Praveen Jordan,Melati Daeva Oktavianti,5,Adam Hall,Julie Macpherson,0,21,6,21,18,0,0,42,24,2,0,2,0,5,4,1,0,1
303,Yonex_All_England_Open,2020-03-11,England,XD,4,0,32,France,Indonesia,Thom Gicquel,Delphine Delrue,0,Adnan Maulana,Mychelle Crhystine Bandaso,0,21,13,21,13,0,0,42,26,2,0,2,0,5,3,1,1,1
304,East_Ventures_Indonesia_Open,2022-06-14,Indonesia,XD,6,0,60,Germany,Indonesia,Mark Lamsfuss,Isabel Lohau,0,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,21,13,16,21,21,17,58,51,2,1,3,2,5,7,2,2,1
305,East_Ventures_Indonesia_Open,2022-06-17,Indonesia,XD,6,0,62,China,Denmark,Zheng Si Wei,Huang Ya Qiong,2,Mathias Christiansen,Alexandra Bøje,0,21,18,14,21,21,17,56,56,2,1,4,1,4,4,6,0,1
306,East_Ventures_Indonesia_Open,2022-06-16,Indonesia,XD,4,0,39,Malaysia,Malaysia,Hoo Pang Ron,Toh Ee Wei,0,Goh Soon Huat,Lai Shevon Jemie,0,21,19,21,19,0,0,42,38,2,0,4,0,7,4,1,1,1
307,Yonex_All_England_Open,2022-03-17,England,XD,4,0,36,Thailand,Denmark,Dechapol Puavaranukroh,Sapsiree Taerattanachai,1,Mathias Thyrri,Amalie Magelund,0,21,11,21,13,0,0,42,24,2,0,3,0,5,3,1,0,1
308,Yonex_All_England_Open,2021-03-17,England,XD,4,0,28,Malaysia,Japan,Tan Kian Meng,Lai Pei Jing,6,Takuro Hoki,Nami Matsuyama,0,21,13,21,13,0,0,42,26,2,0,0,0,0,0,1,0,1
309,Petronas_Malaysia_Open,2023-01-11,Malaysia,XD,6,0,58,Indonesia,Malaysia,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,Chan Peng Soon,Goh Liu Ying,0,18,21,21,15,21,7,60,43,2,1,3,1,7,5,1,0,1
310,East_Ventures_Indonesia_Open,2022-06-15,Indonesia,XD,4,0,36,Malaysia,Malaysia,Chen Tang Jie,Valeree Siow,0,Choong Hon Jian,Peck Yen Wei,0,21,17,21,14,0,0,42,31,2,0,2,0,5,5,1,0,1
311,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,4,0,40,Indonesia,Hongkong,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Tang Chun Man,Tse Ying Suet,5,21,17,21,16,0,0,42,33,2,0,4,0,5,5,3,1,1
312,East_Ventures_Indonesia_Open,2022-06-16,Indonesia,XD,4,0,37,China,Malaysia,Wang Yi Lyu,Huang Dong Ping,4,Chan Peng Soon,Cheah Yee See,0,21,11,21,14,0,0,42,25,2,0,2,0,9,4,3,0,1
313,Yonex_All_England_Open,2021-03-17,England,XD,6,0,62,Malaysia,England,Chen Tang Jie,Peck Yen Wei,0,Gregory Mairs,Jenny Mairs,0,21,13,18,21,21,18,60,52,2,1,0,0,0,0,1,0,1
314,East_Ventures_Indonesia_Open,2022-06-15,Indonesia,XD,4,0,40,Malaysia,England,Chan Peng Soon,Cheah Yee See,0,Marcus Ellis,Lauren Smith,0,21,15,21,16,0,0,42,31,2,0,4,0,9,7,1,1,1
315,Petronas_Malaysia_Open,2023-01-10,Malaysia,XD,4,0,40,China,Germany,Wang Yi Lyu,Huang Dong Ping,4,Mark Lamsfuss,Isabel Lohau,0,21,17,23,21,0,0,44,38,2,0,6,0,6,4,7,0,1
316,East_Ventures_Indonesia_Open,2022-06-14,Indonesia,XD,4,0,39,Malaysia,Indonesia,Soong Joo Ven,Goh Liu Ying,0,Hafiz Faizal,Serena Kani,0,21,13,22,20,0,0,43,33,2,0,3,0,6,4,1,1,1
317,Yonex_All_England_Open,2021-03-17,England,XD,4,0,43,Denmark,Netherlands,Mathias Christiansen,Alexandra Bøje,0,Robin Tabeling,Selena Piek,0,21,16,22,20,0,0,43,36,2,0,4,0,5,6,5,5,1
318,Yonex_All_England_Open,2020-03-11,England,XD,4,0,30,Hongkong,Ireland,Tang Chun Man,Tse Ying Suet,0,Sam Magee,Chloe Magee,0,21,11,21,12,0,0,42,23,2,0,3,0,6,3,3,0,1
319,East_Ventures_Indonesia_Open,2022-06-14,Indonesia,XD,6,0,65,Japan,Netherlands,Yuta Watanabe,Arisa Higashino,3,Robin Tabeling,Selena Piek,0,27,25,21,23,21,15,69,63,2,1,9,6,6,6,4,1,1
320,Petronas_Malaysia_Open,2023-01-11,Malaysia,XD,4,0,38,Korea,Hongkong,Seo Seung Jae,Chae Yu Jung,7,Lee Chun Hei Reginald,Ng Tsz Yau,0,21,17,26,24,0,0,47,41,2,0,7,3,5,5,3,0,1
321,Petronas_Malaysia_Open,2023-01-10,Malaysia,XD,6,0,54,Malaysia,Japan,Hoo Pang Ron,Teoh Mei Xing,0,Kyohei Yamashita,Naru Shinoya,0,21,11,15,21,21,19,57,51,2,1,5,3,7,6,1,0,1
322,Yonex_All_England_Open,2022-03-17,England,XD,4,0,30,Indonesia,Malaysia,Praveen Jordan,Melati Daeva Oktavianti,5,Hoo Pang Ron,Cheah Yee See,0,21,16,21,14,0,0,42,30,2,0,2,0,5,3,1,1,1
323,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,4,0,30,China,Malaysia,Zheng Si Wei,Huang Ya Qiong,1,Goh Soon Huat,Lai Shevon Jemie,0,21,16,21,10,0,0,42,26,2,0,5,0,11,3,12,0,1
324,East_Ventures_Indonesia_Open,2022-06-15,Indonesia,XD,6,0,70,Korea,Japan,Ko Sung Hyun,Eom Hye Won,0,Kyohei Yamashita,Naru Shinoya,0,21,14,19,21,21,16,61,51,2,1,3,1,9,3,2,0,1
325,Yonex_All_England_Open,2022-03-17,England,XD,6,0,64,France,Germany,Thom Gicquel,Delphine Delrue,8,Jones Ralfy Jansen,Linda Efler,0,21,11,20,22,21,15,62,48,2,1,4,2,5,4,4,0,1
326,Petronas_Malaysia_Open,2023-01-10,Malaysia,XD,4,0,27,Malaysia,Chinesetaipei,Goh Soon Huat,Lai Shevon Jemie,0,Chang Ko-Chi,Lee Chih Chen,0,21,15,21,13,0,0,42,28,2,0,9,0,8,7,2,1,1
327,East_Ventures_Indonesia_Open,2022-06-15,Indonesia,XD,6,0,53,Thailand,Korea,Supak Jomkoh,Supissara Paewsampran,0,Kim Won Ho,Jeong Na Eun,0,21,17,13,21,21,15,55,53,2,1,5,1,8,5,2,0,1
328,East_Ventures_Indonesia_Open,2022-06-16,Indonesia,XD,4,0,44,Korea,Hongkong,Seo Seung Jae,Chae Yu Jung,6,Chang Tak Ching,Ng Wing Yung,0,21,19,28,26,0,0,49,45,2,0,4,5,7,4,4,0,1
329,East_Ventures_Indonesia_Open,2022-06-15,Indonesia,XD,6,0,73,China,Singapore,Wang Yi Lyu,Huang Dong Ping,4,Hee Yong Kai Terry,Tan Wei Han Jessica,0,13,21,21,19,26,24,60,64,2,1,8,4,6,7,1,0,1
330,East_Ventures_Indonesia_Open,2022-06-16,Indonesia,XD,4,0,34,Japan,Malaysia,Yuta Watanabe,Arisa Higashino,3,Soong Joo Ven,Goh Liu Ying,0,21,17,21,12,0,0,42,29,2,0,2,0,7,4,1,0,1
331,Petronas_Malaysia_Open,2023-01-13,Malaysia,XD,4,0,36,Thailand,Malaysia,Dechapol Puavaranukroh,Sapsiree Taerattanachai,2,Chen Tang Jie,Toh Ee Wei,0,21,19,21,9,0,0,42,28,2,0,5,0,4,3,5,2,1
332,Petronas_Malaysia_Open,2023-01-10,Malaysia,XD,6,0,50,Hongkong,Scotland,Tang Chun Man,Tse Ying Suet,5,Adam Hall,Julie Macpherson,0,21,18,19,21,21,19,61,58,2,1,2,1,6,5,2,0,1
333,Petronas_Malaysia_Open,2023-01-10,Malaysia,XD,4,0,41,Korea,Denmark,Kim Won Ho,Jeong Na Eun,0,Mathias Christiansen,Alexandra Bøje,0,22,20,21,19,0,0,43,39,2,0,3,1,5,4,2,2,1
334,Petronas_Malaysia_Open,2023-01-13,Malaysia,XD,4,0,37,China,France,Zheng Si Wei,Huang Ya Qiong,1,Thom Gicquel,Delphine Delrue,8,21,15,21,6,0,0,42,21,2,0,4,0,9,3,7,0,1
335,Petronas_Malaysia_Open,2023-01-10,Malaysia,XD,4,0,32,Indonesia,Netherlands,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Robin Tabeling,Selena Piek,0,21,16,21,14,0,0,42,30,2,0,4,0,5,3,3,1,1
336,East_Ventures_Indonesia_Open,2022-06-14,Indonesia,XD,4,0,31,Malaysia,Japan,Hoo Pang Ron,Toh Ee Wei,0,Yuki Kaneko,Misaki Matsutomo,0,21,14,21,19,0,0,42,33,2,0,3,0,6,3,1,0,1
337,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,6,0,62,France,Malaysia,Thom Gicquel,Delphine Delrue,8,Hoo Pang Ron,Teoh Mei Xing,0,21,18,13,21,21,12,55,51,2,1,4,2,4,6,1,0,1
338,Petronas_Malaysia_Open,2023-01-11,Malaysia,XD,4,0,35,Japan,Indonesia,Yuki Kaneko,Misaki Matsutomo,0,Zachariah Josiahno Sumanti,Hediana Julimarbela,0,21,17,21,18,0,0,42,35,2,0,2,0,5,4,1,0,1
339,Yonex_All_England_Open,2021-03-17,England,XD,4,0,36,Japan,France,Yuta Watanabe,Arisa Higashino,2,Ronan Labar,Anne Tran,0,21,10,21,18,0,0,42,28,2,0,0,0,0,0,2,0,1
340,Petronas_Malaysia_Open,2023-01-10,Malaysia,XD,4,0,45,France,Indonesia,Thom Gicquel,Delphine Delrue,8,Rinov Rivaldy,Pitha Haningtyas Mentari,0,21,18,21,18,0,0,42,36,2,0,3,0,6,5,2,2,1
341,Petronas_Malaysia_Open,2023-01-13,Malaysia,XD,4,0,42,Japan,Korea,Yuta Watanabe,Arisa Higashino,3,Seo Seung Jae,Chae Yu Jung,7,21,17,21,17,0,0,42,34,2,0,3,0,5,6,7,4,1
342,Yonex_All_England_Open,2021-03-17,England,XD,4,0,26,France,England,Thom Gicquel,Delphine Delrue,7,Callum Hemming,Victoria Williams,0,21,10,21,11,0,0,42,21,2,0,0,0,0,0,1,0,1
343,Petronas_Malaysia_Open,2023-01-14,Malaysia,XD,4,0,43,Japan,Thailand,Yuta Watanabe,Arisa Higashino,3,Dechapol Puavaranukroh,Sapsiree Taerattanachai,2,21,18,21,15,0,0,42,33,2,0,0,0,0,0,10,5,1
344,Petronas_Malaysia_Open,2023-01-11,Malaysia,XD,4,0,31,Malaysia,Malaysia,Chen Tang Jie,Toh Ee Wei,0,Tan Kian Meng,Lai Pei Jing,6,21,15,21,10,0,0,42,25,2,0,3,0,5,3,3,0,1
345,Petronas_Malaysia_Open,2023-01-15,Malaysia,XD,4,0,44,China,Japan,Zheng Si Wei,Huang Ya Qiong,1,Yuta Watanabe,Arisa Higashino,3,21,19,21,11,0,0,42,30,2,0,2,0,5,4,15,5,1
346,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,4,0,46,Japan,Japan,Yuta Watanabe,Arisa Higashino,3,Yuki Kaneko,Misaki Matsutomo,0,21,17,21,13,0,0,42,30,2,0,3,0,5,5,5,1,1
347,Petronas_Malaysia_Open,2023-01-13,Malaysia,XD,4,0,46,Indonesia,Korea,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Kim Won Ho,Jeong Na Eun,0,21,16,21,19,0,0,42,35,2,0,3,0,5,4,1,3,1
348,Petronas_Malaysia_Open,2023-01-14,Malaysia,XD,4,0,43,China,Indonesia,Zheng Si Wei,Huang Ya Qiong,1,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,21,16,21,18,0,0,42,34,2,0,5,0,7,4,6,0,1
349,Yonex_All_England_Open,2023-03-15,England,XD,4,0,40,Japan,Hongkong,Yuta Watanabe,Arisa Higashino,2,Tang Chun Man,Tse Ying Suet,0,21,17,21,17,0,0,42,34,2,0,4,0,8,6,17,2,1
350,Yonex_All_England_Open,2023-03-17,England,XD,6,0,76,Indonesia,Japan,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,Kyohei Yamashita,Naru Shinoya,0,21,19,15,21,21,19,57,59,2,1,3,2,6,6,1,1,1
351,Petronas_Malaysia_Open,2023-01-11,Malaysia,XD,4,0,25,Chinesetaipei,Chinesetaipei,Ye Hong Wei,Lee Chia Hsin,0,Lee Jhe-Huei,Hsu Ya Ching,0,21,19,23,21,0,0,44,40,2,0,2,3,6,4,1,0,1
352,Petronas_Malaysia_Open,2023-01-11,Malaysia,XD,4,0,32,Thailand,Thailand,Dechapol Puavaranukroh,Sapsiree Taerattanachai,2,Supak Jomkoh,Supissara Paewsampran,0,21,14,21,14,0,0,42,28,2,0,2,0,5,3,6,0,1
353,Yonex_All_England_Open,2023-03-18,England,XD,6,0,60,China,Indonesia,Zheng Si Wei,Huang Ya Qiong,1,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,21,17,13,21,21,13,55,51,2,1,2,1,5,7,5,0,1
354,Petronas_Malaysia_Open,2023-01-11,Malaysia,XD,4,0,26,Japan,England,Yuta Watanabe,Arisa Higashino,3,Gregory Mairs,Jenny Mairs,0,21,9,21,16,0,0,42,25,2,0,5,0,6,5,1,0,1
355,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,6,0,74,Korea,China,Kim Won Ho,Jeong Na Eun,0,Wang Yi Lyu,Huang Dong Ping,4,12,21,22,20,23,21,57,62,2,1,3,3,7,7,1,2,1
356,Yonex_All_England_Open,2023-03-15,England,XD,6,0,57,Korea,England,Kim Won Ho,Jeong Na Eun,0,Gregory Mairs,Jenny Mairs,0,15,21,21,9,21,19,57,49,2,1,3,4,10,6,1,0,1
357,Yonex_All_England_Open,2023-03-18,England,XD,4,0,53,Korea,Korea,Seo Seung Jae,Chae Yu Jung,0,Kim Won Ho,Jeong Na Eun,0,21,14,28,26,0,0,49,40,2,0,5,4,6,6,5,1,1
358,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,4,0,29,Korea,Chinesetaipei,Seo Seung Jae,Chae Yu Jung,7,Ye Hong Wei,Lee Chia Hsin,0,21,13,21,15,0,0,42,28,2,0,3,0,6,4,2,2,1
359,Yonex_All_England_Open,2023-03-17,England,XD,4,0,37,Korea,Netherlands,Kim Won Ho,Jeong Na Eun,0,Robin Tabeling,Selena Piek,0,21,14,21,15,0,0,42,29,2,0,3,0,7,4,4,0,1
360,Yonex_All_England_Open,2023-03-14,England,XD,4,0,45,Japan,England,Kyohei Yamashita,Naru Shinoya,0,Marcus Ellis,Lauren Smith,0,21,16,21,17,0,0,42,33,2,0,3,0,8,5,3,0,1
361,Yonex_All_England_Open,2023-03-15,England,XD,4,0,34,Korea,Malaysia,Seo Seung Jae,Chae Yu Jung,0,Goh Soon Huat,Lai Shevon Jemie,7,21,10,21,14,0,0,42,24,2,0,3,0,7,3,4,1,1
362,Yonex_All_England_Open,2023-03-16,England,XD,4,0,35,Thailand,Indonesia,Dechapol Puavaranukroh,Sapsiree Taerattanachai,3,Praveen Jordan,Melati Daeva Oktavianti,0,21,18,21,11,0,0,42,29,2,0,2,0,10,5,8,4,1
363,Yonex_All_England_Open,2023-03-17,England,XD,6,0,59,Korea,Thailand,Seo Seung Jae,Chae Yu Jung,0,Dechapol Puavaranukroh,Sapsiree Taerattanachai,3,21,18,13,21,21,14,55,53,2,1,5,2,4,6,10,10,1
364,Yonex_All_England_Open,2023-03-19,England,XD,6,0,64,China,Korea,Zheng Si Wei,Huang Ya Qiong,1,Seo Seung Jae,Chae Yu Jung,0,21,16,16,21,21,12,58,49,2,1,4,1,5,4,16,3,1
365,Kapal_Api_Group_Indonesia_Open,2023-06-13,Indonesia,XD,4,0,31,China,Singapore,Feng Yan Zhe,Huang Dong Ping,6,Hee Yong Kai Terry,Tan Wei Han Jessica,0,21,15,21,10,0,0,42,25,2,0,4,0,6,3,3,0,1
366,Yonex_All_England_Open,2023-03-17,England,XD,4,0,30,China,Japan,Zheng Si Wei,Huang Ya Qiong,1,Yuki Kaneko,Misaki Matsutomo,0,21,13,21,11,0,0,42,24,2,0,2,0,6,3,8,0,1
367,Yonex_All_England_Open,2023-03-16,England,XD,6,0,64,China,Hongkong,Zheng Si Wei,Huang Ya Qiong,1,Lee Chun Hei Reginald,Ng Tsz Yau,0,20,22,21,14,21,18,62,54,2,1,8,1,5,7,2,0,1
368,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,4,0,46,Malaysia,Indonesia,Chen Tang Jie,Toh Ee Wei,0,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,21,19,21,16,0,0,42,35,2,0,3,0,6,5,2,1,1
369,Petronas_Malaysia_Open,2023-01-12,Malaysia,XD,4,0,31,Thailand,Singapore,Dechapol Puavaranukroh,Sapsiree Taerattanachai,2,Hee Yong Kai Terry,Tan Wei Han Jessica,0,21,12,21,13,0,0,42,25,2,0,3,0,4,2,3,2,1
370,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,4,0,32,China,Japan,Zheng Si Wei,Huang Ya Qiong,1,Hiroki Midorikawa,Natsu Saito,0,21,14,21,17,0,0,42,31,2,0,4,0,5,3,4,0,1
371,Yonex_All_England_Open,2023-03-14,England,XD,4,0,32,China,Denmark,Zheng Si Wei,Huang Ya Qiong,1,Mathias Thyrri,Amalie Magelund,0,21,9,21,15,0,0,42,24,2,0,5,0,8,3,4,0,1
372,Yonex_All_England_Open,2023-03-14,England,XD,4,0,44,France,Korea,Thom Gicquel,Delphine Delrue,4,Ko Sung Hyun,Eom Hye Won,0,21,19,21,15,0,0,42,34,2,0,4,0,6,5,1,3,1
